loaded_uid	ncbi_taxon_id	taxon_rank_level	relative_abundance
15	33039	species	1.26411
15	28118	species	1.0692
15	410072	species	0.9726
15	658081	species	0.92158
15	39488	species	0.66433
15	818	species	0.66112
15	1680	species	0.63929
15	562	species	0.5002
15	487174	species	0.4799
15	39490	species	0.45029
15	47678	species	0.4152
15	360807	species	0.37316
15	46503	species	0.37196
15	1211813	species	0.31384
15	39486	species	0.28061
15	817	species	0.27263
15	665950	species	0.27085
15	454154	species	0.22824
15	658087	species	0.22585
15	626932	species	0.21458
15	823	species	0.21322
15	1288121	species	0.20655
15	626929	species	0.20078
15	40520	species	0.17841
15	1118060	species	0.16623
15	166486	species	0.13437
15	301301	species	0.09672
15	28116	species	0.09137
15	371601	species	0.0812
15	116085	species	0.07979
15	876	species	0.07944
15	88431	species	0.07668
15	1099853	species	0.07385
15	216816	species	0.06433
15	626934	species	0.06267
15	61171	species	0.06193
15	847	species	0.05967
15	454155	species	0.0563
15	106588	species	0.05267
15	1308	species	0.05248
15	74426	species	0.03663
15	333367	species	0.03339
15	1584	species	0.03111
15	552398	species	0.03023
15	649756	species	0.02915
15	1535	species	0.02425
15	446660	species	0.02079
15	208479	species	0.02049
15	291645	species	0.02001
15	457421	species	0.01743
15	1531	species	0.01218
15	1304	species	0.00854
15	658089	species	0.00806
15	1512	species	0.00393
15	53443	species	0.0018
15	154046	species	0.00138
15	35833	species	0.00119
15	1070699	species	0.0011
15	658657	species	0.00068
15	-1	species	13.654
15	-1	genus	3.08491
16	816	genus	47.916
16	830	genus	10.6652
16	1263	genus	6.76238
16	292632	genus	6.71272
16	239759	genus	4.59953
16	216851	genus	4.33875
16	397864	genus	4.16831
16	375288	genus	2.77442
16	1730	genus	2.41743
16	841	genus	1.95491
16	33042	genus	1.21742
16	283168	genus	0.98511
16	239934	genus	0.89591
16	572511	genus	0.48821
16	1678	genus	0.38173
16	29465	genus	0.32171
16	35832	genus	0.25589
16	102106	genus	0.25218
16	189330	genus	0.11188
16	1301	genus	0.09662
16	459786	genus	0.0532
16	244127	genus	0.04091
16	583	genus	0.02211
16	1298	genus	0.01974
16	846	genus	0.01237
16	1348911	genus	0.01229
16	447020	genus	0.00223
16	310297	species	22.795
16	310298	species	16.8122
16	45851	species	10.6652
16	40518	species	6.4294
16	853	species	4.33875
16	487174	species	4.16831
16	28117	species	3.09307
16	46503	species	2.77442
16	357276	species	2.14542
16	46506	species	1.80432
16	1118061	species	1.49876
16	39485	species	1.48703
16	47678	species	1.37569
16	246787	species	1.33901
16	328814	species	1.31171
16	360807	species	1.17359
16	28118	species	0.98511
16	239935	species	0.89591
16	751585	species	0.89541
16	818	species	0.75931
16	39491	species	0.70061
16	301301	species	0.66752
16	820	species	0.49417
16	33039	species	0.3356
16	46228	species	0.29722
16	410072	species	0.2831
16	74426	species	0.25218
16	1680	species	0.25026
16	28116	species	0.23587
16	261299	species	0.20602
16	39496	species	0.2013
16	40520	species	0.15261
16	658087	species	0.14395
16	328813	species	0.14082
16	216816	species	0.13148
16	371601	species	0.11433
16	166486	species	0.1138
16	29466	species	0.11131
16	39777	species	0.10533
16	665951	species	0.09511
16	39486	species	0.07714
16	1318	species	0.06663
16	1288121	species	0.05393
16	116085	species	0.03891
16	88431	species	0.03475
16	626929	species	0.03271
16	1304	species	0.02999
16	39488	species	0.02848
16	658089	species	0.02772
16	40519	species	0.02442
16	847	species	0.01237
16	1099853	species	0.01229
16	35833	species	0.01224
16	674529	species	0.008
16	39778	species	0.00766
16	1265	species	0.00645
16	1264	species	0.00488
16	446660	species	0.00223
16	665950	species	0.00219
16	-1	species	7.73686
16	-1	genus	2.52088
17	816	genus	37.9598
17	1730	genus	19.9479
17	216851	genus	8.89937
17	1263	genus	5.9729
17	572511	genus	4.97961
17	375288	genus	3.46781
17	239759	genus	2.85819
17	841	genus	2.62753
17	292632	genus	2.5756
17	33042	genus	2.10674
17	1485	genus	1.724
17	189330	genus	1.15382
17	283168	genus	1.15362
17	561	genus	0.88405
17	102106	genus	0.80801
17	35832	genus	0.52837
17	906	genus	0.37477
17	459786	genus	0.35004
17	946234	genus	0.17638
17	2172	genus	0.13495
17	84111	genus	0.11004
17	61170	genus	0.07749
17	207244	genus	0.07253
17	838	genus	0.06254
17	724	genus	0.055
17	244127	genus	0.03676
17	1301	genus	0.02976
17	46255	genus	0.02753
17	904	genus	0.02135
17	29465	genus	0.01572
17	872	genus	0.01502
17	830	genus	0.00985
17	447020	genus	0.00912
17	100883	genus	0.00509
17	846	genus	0.00353
17	39491	species	16.611
17	821	species	13.2277
17	853	species	8.89937
17	28111	species	7.35987
17	47678	species	4.83415
17	40518	species	4.61486
17	818	species	3.96841
17	28117	species	2.58568
17	33039	species	2.55416
17	39485	species	2.54375
17	166486	species	2.35403
17	387661	species	2.15308
17	410072	species	2.10674
17	33038	species	1.84578
17	371601	species	1.84192
17	29361	species	1.38803
17	457412	species	1.35149
17	817	species	1.25868
17	28118	species	1.15362
17	357276	species	1.13398
17	820	species	1.11903
17	28116	species	1.03445
17	246787	species	0.96972
17	562	species	0.83131
17	39486	species	0.79625
17	329854	species	0.65063
17	74426	species	0.62437
17	40520	species	0.57967
17	39488	species	0.4425
17	742723	species	0.37979
17	291644	species	0.36471
17	88431	species	0.35757
17	39490	species	0.30048
17	626935	species	0.18365
17	292800	species	0.17638
17	626929	species	0.16233
17	301301	species	0.16101
17	328812	species	0.14998
17	328814	species	0.14078
17	658655	species	0.11405
17	328813	species	0.11256
17	360807	species	0.11248
17	823	species	0.10314
17	2173	species	0.09857
17	1512	species	0.09202
17	208479	species	0.08057
17	649756	species	0.07253
17	35833	species	0.06625
17	333367	species	0.06371
17	658089	species	0.06164
17	165179	species	0.05703
17	729	species	0.055
17	457402	species	0.05024
17	457422	species	0.04754
17	1535	species	0.03934
17	137591	species	0.02753
17	457421	species	0.02681
17	658087	species	0.0264
17	154046	species	0.02335
17	358743	species	0.02184
17	187327	species	0.02135
17	39483	species	0.02097
17	113107	species	0.01957
17	214856	species	0.01891
17	261299	species	0.01841
17	674529	species	0.01531
17	876	species	0.01502
17	1531	species	0.01477
17	1070699	species	0.01381
17	1304	species	0.00984
17	446660	species	0.00912
17	658082	species	0.00892
17	658085	species	0.0084
17	552398	species	0.00821
17	204516	species	0.0074
17	46228	species	0.00655
17	169435	species	0.00624
17	1735	species	0.00621
17	291645	species	0.00569
17	28125	species	0.00551
17	626931	species	0.00381
17	469614	species	0.00368
17	847	species	0.00353
17	310297	species	0.00168
17	29466	species	0.00155
17	84112	species	0.00052
17	29347	species	0.00036
17	68892	species	0.00034
17	658088	species	0.00027
17	46506	species	0.00026
17	1288121	species	0.00025
17	-1	species	5.18005
17	-1	genus	0.76523
18	816	genus	32.186
18	239759	genus	11.823
18	572511	genus	9.09861
18	1263	genus	6.5522
18	1730	genus	6.52455
18	216851	genus	5.33339
18	292632	genus	4.82616
18	397864	genus	4.30357
18	283168	genus	2.87233
18	33042	genus	2.80639
18	375288	genus	2.10999
18	207244	genus	1.72463
18	1678	genus	1.48726
18	189330	genus	0.9823
18	35832	genus	0.95286
18	459786	genus	0.71391
18	841	genus	0.57633
18	1485	genus	0.53469
18	577309	genus	0.20336
18	84111	genus	0.18171
18	561	genus	0.14597
18	102106	genus	0.12501
18	577310	genus	0.11084
18	61170	genus	0.06021
18	946234	genus	0.04213
18	1301	genus	0.02413
18	165779	genus	0.02222
18	1017280	genus	0.0154
18	244127	genus	0.01505
18	1348911	genus	0.00998
18	100883	genus	0.00671
18	830	genus	0.00654
18	447020	genus	0.00549
18	52225	genus	0.00494
18	1257	genus	0.00447
18	133925	genus	0.00262
18	848	genus	0.00195
18	29465	genus	0.00095
18	838	genus	0.0006
18	39948	genus	0.00059
18	574697	genus	0.00048
18	644652	genus	0.00024
18	28117	species	11.4221
18	33039	species	6.60519
18	387090	species	5.64632
18	310298	species	5.50784
18	457412	species	5.383
18	853	species	5.33339
18	487174	species	4.30357
18	820	species	3.83998
18	674529	species	3.53717
18	821	species	3.47431
18	47678	species	3.43901
18	39488	species	2.98589
18	310297	species	2.90429
18	28118	species	2.87233
18	410072	species	2.64485
18	40520	species	1.93079
18	649756	species	1.72463
18	39490	species	1.63242
18	216816	species	1.26614
18	46503	species	1.22375
18	46228	species	1.1692
18	246787	species	1.15227
18	39491	species	1.02152
18	28116	species	0.93107
18	39496	species	0.68934
18	469610	species	0.58269
18	1118060	species	0.58105
18	658081	species	0.55422
18	53443	species	0.55407
18	1118061	species	0.54522
18	39486	species	0.50609
18	360807	species	0.50517
18	665950	species	0.4858
18	88431	species	0.47621
18	357276	species	0.41273
18	208479	species	0.38996
18	626929	species	0.37368
18	204516	species	0.36608
18	35833	species	0.26918
18	46506	species	0.2561
18	818	species	0.24488
18	1211813	species	0.22524
18	658089	species	0.20751
18	328812	species	0.19605
18	39485	species	0.19538
18	116085	species	0.16155
18	1681	species	0.14286
18	823	species	0.13355
18	562	species	0.13321
18	1735	species	0.1258
18	74426	species	0.12501
18	261299	species	0.12198
18	658087	species	0.11499
18	487175	species	0.11084
18	39483	species	0.10241
18	333367	species	0.09529
18	1288121	species	0.0852
18	28025	species	0.07826
18	371601	species	0.05417
18	454154	species	0.05413
18	301301	species	0.04961
18	658655	species	0.04404
18	626932	species	0.04247
18	292800	species	0.04213
18	658086	species	0.03846
18	28111	species	0.03207
18	1070699	species	0.02847
18	214856	species	0.02716
18	154046	species	0.02398
18	166486	species	0.02156
18	1304	species	0.02078
18	658659	species	0.01738
18	328814	species	0.01687
18	33037	species	0.0168
18	358743	species	0.01648
18	61171	species	0.01589
18	106588	species	0.0154
18	291644	species	0.014
18	169435	species	0.01148
18	1099853	species	0.00998
18	457421	species	0.00994
18	658085	species	0.00717
18	33038	species	0.00699
18	1512	species	0.00688
18	457422	species	0.00682
18	469614	species	0.0067
18	552398	species	0.00639
18	446660	species	0.00549
18	1287640	species	0.00542
18	328813	species	0.00399
18	1522	species	0.00378
18	113107	species	0.00335
18	214851	species	0.00251
18	454155	species	0.00237
18	658657	species	0.00219
18	859	species	0.00195
18	29347	species	0.00165
18	33035	species	0.00156
18	1261	species	0.00143
18	84112	species	0.00104
18	165179	species	0.0006
18	487173	species	0.00059
18	544644	species	0.00048
18	1531	species	0.00046
18	471189	species	0.00024
18	-1	species	7.19804
18	-1	genus	3.60021
19	816	genus	66.2374
19	841	genus	9.63792
19	1485	genus	5.73365
19	572511	genus	2.24306
19	1678	genus	2.00501
19	1263	genus	1.60415
19	102106	genus	1.49629
19	283168	genus	1.28999
19	29465	genus	1.23357
19	375288	genus	0.54684
19	35832	genus	0.44173
19	207244	genus	0.31114
19	189330	genus	0.30327
19	1730	genus	0.29266
19	84111	genus	0.28488
19	1301	genus	0.09536
19	459786	genus	0.08688
19	100883	genus	0.08442
19	292632	genus	0.05967
19	1350	genus	0.05208
19	946234	genus	0.0297
19	561	genus	0.01373
19	40544	genus	0.00813
19	724	genus	0.00736
19	117563	genus	0.00708
19	1716	genus	0.00407
19	69965	genus	0.00373
19	574697	genus	0.00211
19	32207	genus	0.00206
19	820	species	30.9535
19	46506	species	26.5839
19	360807	species	9.63792
19	817	species	3.51547
19	208479	species	3.37783
19	47678	species	3.16245
19	658081	species	2.04805
19	1680	species	1.82507
19	357276	species	1.63413
19	40518	species	1.60415
19	1496	species	1.56481
19	74426	species	1.49629
19	28118	species	1.28999
19	33039	species	1.19487
19	1531	species	1.00597
19	33038	species	0.84178
19	333367	species	0.8283
19	46503	species	0.54684
19	658089	species	0.48786
19	338188	species	0.35907
19	39485	species	0.29266
19	29361	species	0.26975
19	40520	species	0.17932
19	658085	species	0.13838
19	154046	species	0.13535
19	1512	species	0.11645
19	649756	species	0.11321
19	39778	species	0.11195
19	216816	species	0.0992
19	1685	species	0.08074
19	29466	species	0.06926
19	261299	species	0.06165
19	1304	species	0.06015
19	457421	species	0.05426
19	35833	species	0.05159
19	457422	species	0.0462
19	1547	species	0.04031
19	1318	species	0.03521
19	292800	species	0.0297
19	84112	species	0.02729
19	33035	species	0.02709
19	105841	species	0.02506
19	1351	species	0.02287
19	39777	species	0.01695
19	37734	species	0.01587
19	33945	species	0.01335
19	658083	species	0.0125
19	626929	species	0.01043
19	674529	species	0.00958
19	40545	species	0.00813
19	729	species	0.00736
19	658082	species	0.00734
19	562	species	0.00597
19	821	species	0.00541
19	658657	species	0.00486
19	1721	species	0.00407
19	69966	species	0.00373
19	28116	species	0.00349
19	544644	species	0.00211
19	43675	species	0.00206
19	469614	species	0.00029
19	-1	species	3.82061
19	-1	genus	5.88205
20	292632	genus	24.5668
20	816	genus	21.9229
20	1730	genus	7.49045
20	239759	genus	7.45158
20	830	genus	4.74036
20	1485	genus	4.66687
20	216851	genus	3.95565
20	397864	genus	3.28842
20	33042	genus	3.03634
20	375288	genus	1.35214
20	283168	genus	1.32887
20	40544	genus	1.2693
20	841	genus	1.2391
20	1263	genus	1.06848
20	572511	genus	0.55302
20	1678	genus	0.50648
20	189330	genus	0.34101
20	102106	genus	0.27859
20	904	genus	0.26395
20	724	genus	0.17004
20	191303	genus	0.12564
20	561	genus	0.11998
20	244127	genus	0.09634
20	35832	genus	0.09594
20	547	genus	0.05458
20	459786	genus	0.04555
20	29465	genus	0.04096
20	207244	genus	0.0336
20	1301	genus	0.03124
20	820	species	9.28466
20	246787	species	5.72252
20	28117	species	5.37961
20	45851	species	4.74036
20	411489	species	4.65304
20	853	species	3.95565
20	487174	species	3.28842
20	39485	species	2.97937
20	39491	species	2.82233
20	751585	species	2.69662
20	357276	species	2.03901
20	384638	species	1.85191
20	39492	species	1.35254
20	28118	species	1.32887
20	40545	species	1.2693
20	328813	species	1.12301
20	47678	species	1.0959
20	387661	species	1.07733
20	28116	species	0.97528
20	46506	species	0.7852
20	338188	species	0.72365
20	665950	species	0.63906
20	40518	species	0.61035
20	301301	species	0.57851
20	214856	species	0.53904
20	821	species	0.49722
20	818	species	0.4776
20	216816	species	0.41307
20	360807	species	0.38136
20	33039	species	0.37823
20	46228	species	0.37178
20	328814	species	0.32194
20	166486	species	0.27923
20	74426	species	0.27859
20	823	species	0.27481
20	88431	species	0.26895
20	905	species	0.26395
20	371601	species	0.24972
20	410072	species	0.24118
20	39496	species	0.19398
20	40520	species	0.17479
20	729	species	0.17004
20	39483	species	0.1551
20	39488	species	0.12368
20	1680	species	0.09341
20	116085	species	0.07618
20	817	species	0.07211
20	39486	species	0.07206
20	40519	species	0.06187
20	1118061	species	0.05971
20	550	species	0.05458
20	626932	species	0.04851
20	1288121	species	0.03946
20	649756	species	0.0336
20	261299	species	0.03226
20	1161942	species	0.02448
20	33043	species	0.02235
20	562	species	0.02159
20	154288	species	0.02156
20	39490	species	0.01855
20	1318	species	0.0174
20	29466	species	0.01651
20	1304	species	0.01385
20	1535	species	0.01383
20	658089	species	0.0136
20	658087	species	0.00902
20	-1	species	32.1367
20	-1	genus	9.8659
21	816	genus	25.5925
21	292632	genus	16.5805
21	1301	genus	8.47592
21	216851	genus	6.48869
21	1263	genus	6.27551
21	1730	genus	6.08303
21	39948	genus	4.62995
21	46255	genus	4.32657
21	33042	genus	4.03959
21	375288	genus	2.86957
21	841	genus	2.54248
21	1578	genus	2.45569
21	239759	genus	1.95439
21	572511	genus	1.23748
21	283168	genus	1.22998
21	189330	genus	1.02127
21	29465	genus	0.57508
21	1253	genus	0.49501
21	35832	genus	0.41525
21	459786	genus	0.37182
21	1678	genus	0.2969
21	102106	genus	0.19343
21	561	genus	0.14557
21	724	genus	0.10082
21	1348911	genus	0.09984
21	84111	genus	0.05531
21	946234	genus	0.0531
21	577310	genus	0.04972
21	1485	genus	0.03888
21	547	genus	0.03776
21	906	genus	0.03283
21	1654	genus	0.018
21	32207	genus	0.015
21	447020	genus	0.00877
21	117563	genus	0.00733
21	1378	genus	0.0053
21	133925	genus	0.00304
21	1017280	genus	0.00196
21	207244	genus	0.00064
21	820	species	9.14757
21	853	species	6.48869
21	40518	species	5.55866
21	821	species	5.10396
21	218538	species	4.62995
21	1583	species	4.31387
21	1318	species	4.00466
21	751585	species	3.52246
21	39485	species	3.33351
21	329854	species	2.84603
21	46503	species	2.74349
21	246787	species	2.22149
21	39492	species	2.19214
21	1304	species	1.91876
21	166486	species	1.5683
21	1623	species	1.52023
21	1343	species	1.42119
21	357276	species	1.40254
21	28116	species	1.31228
21	28118	species	1.22998
21	817	species	1.13214
21	818	species	1.0522
21	33039	species	1.00427
21	88431	species	0.98975
21	328813	species	0.98599
21	328814	species	0.84425
21	301301	species	0.76964
21	310298	species	0.74333
21	1624	species	0.7164
21	46228	species	0.70567
21	1328	species	0.63852
21	665950	species	0.51068
21	1255	species	0.49501
21	371601	species	0.47859
21	658081	species	0.46759
21	410072	species	0.39656
21	216816	species	0.2969
21	39488	species	0.29384
21	39491	species	0.25963
21	1305	species	0.24804
21	40520	species	0.23321
21	29466	species	0.21951
21	360807	species	0.20454
21	74426	species	0.19343
21	1598	species	0.16495
21	291645	species	0.1524
21	562	species	0.14557
21	113107	species	0.14505
21	823	species	0.12609
21	214856	species	0.12416
21	116085	species	0.12057
21	729	species	0.10082
21	1099853	species	0.09984
21	35833	species	0.07796
21	658086	species	0.07531
21	68892	species	0.05349
21	292800	species	0.0531
21	487175	species	0.04972
21	261299	species	0.04204
21	39778	species	0.04169
21	550	species	0.03776
21	1302	species	0.03501
21	39486	species	0.03152
21	1613	species	0.0291
21	658082	species	0.02549
21	1599	species	0.02501
21	1535	species	0.02331
21	1660	species	0.018
21	658087	species	0.01578
21	1512	species	0.01558
21	43675	species	0.015
21	137591	species	0.0127
21	1265	species	0.01118
21	1077464	species	0.01034
21	39777	species	0.0091
